row.id,Scoring,Start,Start_Frame,Stop,Stop_Frame,duration,Subject,Behaviour,Value,trial
1089,Goggle_MaP_Daytona_2022-01-18 18-04-09,968.4833333,58109,1037.633333,62258,69.15,Daytona,Trial ,4,4
1090,Goggle_MaP_Daytona_2022-01-18 18-04-09,985.4833333,59129,,,,Daytona,First look,First look transparent,4
1091,Goggle_MaP_Daytona_2022-01-18 18-04-09,985.4833333,59129,985.6333333,59138,0.15,Daytona,Looking target,Duration looking transparent,4
1092,Goggle_MaP_Daytona_2022-01-18 18-04-09,988.35,59301,989.45,59367,1.1,Daytona,Looking target,Duration looking opaque,4
1093,Goggle_MaP_Daytona_2022-01-18 18-04-09,990.2666667,59416,990.5666667,59434,0.3,Daytona,Looking target,Duration looking opaque,4
1094,Goggle_MaP_Daytona_2022-01-18 18-04-09,991.9,59514,992.0666667,59524,0.166666667,Daytona,Looking target,Duration looking transparent,4
1095,Goggle_MaP_Daytona_2022-01-18 18-04-09,993.2,59592,994.15,59649,0.95,Daytona,Looking target,Duration looking transparent,4
1096,Goggle_MaP_Daytona_2022-01-18 18-04-09,997.4,59844,997.7333333,59864,0.333333333,Daytona,Looking target,Duration looking opaque,4
1097,Goggle_MaP_Daytona_2022-01-18 18-04-09,1007.733333,60464,,,,Daytona,First target choice,First choice opaque,4
1098,Goggle_MaP_Amarie_2022-01-12 14-07-23,997.9166667,59875,1041.05,62463,43.13333333,Amarie,Trial ,1,1
1099,Goggle_MaP_Amarie_2022-01-12 14-07-23,998.7,59922,,,,Amarie,First look,First look opaque,1
1100,Goggle_MaP_Amarie_2022-01-12 14-07-23,998.7,59922,1007.416667,60445,8.716666667,Amarie,Looking target,Duration looking opaque,1
1101,Goggle_MaP_Amarie_2022-01-12 14-07-23,1007.5,60450,1009.133333,60548,1.633333333,Amarie,Looking target,Duration looking transparent,1
1102,Goggle_MaP_Amarie_2022-01-12 14-07-23,1010.916667,60655,1011.15,60669,0.233333333,Amarie,Looking target,Duration looking opaque,1
1103,Goggle_MaP_Amarie_2022-01-12 14-07-23,1011.9,60714,,,,Amarie,First target choice,First choice opaque,1
1104,Goggle_MaP_Amarie_2022-01-12 14-07-23,1038.55,62313,,,,Amarie,Inspection behind screen,Inspection behind opaque,1
1105,Goggle_MaP_Amarie_2022-01-12 14-07-23,1097.25,65835,1141.7,68502,44.45,Amarie,Trial ,2,2
1106,Goggle_MaP_Amarie_2022-01-12 14-07-23,1110.9,66654,,,,Amarie,First look,First look transparent,2
1107,Goggle_MaP_Amarie_2022-01-12 14-07-23,1110.9,66654,1111.116667,66667,0.216666667,Amarie,Looking target,Duration looking transparent,2
1108,Goggle_MaP_Amarie_2022-01-12 14-07-23,1111.983333,66719,,,,Amarie,First target choice,First choice transparent,2
1109,Goggle_MaP_Amarie_2022-01-12 14-07-23,1191.65,71499,1237.816667,74269,46.16666667,Amarie,Trial ,3,3
1110,Goggle_MaP_Amarie_2022-01-12 14-07-23,1196.216667,71773,,,,Amarie,First look,First look opaque,3
1111,Goggle_MaP_Amarie_2022-01-12 14-07-23,1196.216667,71773,1200.033333,72002,3.816666667,Amarie,Looking target,Duration looking opaque,3
1112,Goggle_MaP_Amarie_2022-01-12 14-07-23,1200.5,72030,1204.416667,72265,3.916666667,Amarie,Looking target,Duration looking transparent,3
1113,Goggle_MaP_Amarie_2022-01-12 14-07-23,1205.666667,72340,1205.9,72354,0.233333333,Amarie,Looking target,Duration looking opaque,3
1114,Goggle_MaP_Amarie_2022-01-12 14-07-23,1206.8,72408,,,,Amarie,First target choice,First choice opaque,3
1115,Goggle_MaP_Amarie_2022-01-12 14-07-23,1290.783333,77447,1335.5,80130,44.71666667,Amarie,Trial ,4,4
1116,Goggle_MaP_Amarie_2022-01-12 14-07-23,1300.516667,78031,,,,Amarie,First look,First look opaque,4
1117,Goggle_MaP_Amarie_2022-01-12 14-07-23,1300.516667,78031,1302.2,78132,1.683333333,Amarie,Looking target,Duration looking opaque,4
1118,Goggle_MaP_Amarie_2022-01-12 14-07-23,1304.516667,78271,1304.966667,78298,0.45,Amarie,Looking target,Duration looking transparent,4
1119,Goggle_MaP_Amarie_2022-01-12 14-07-23,1305.983333,78359,,,,Amarie,First target choice,First choice transparent,4
1120,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1331.633333,79898,1377.366667,82642,45.73333333,Ambiano,Trial ,1,1
1121,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1347.7,80862,,,,Ambiano,Inspection behind screen,Inspection behind opaque,1
1122,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1357.033333,81422,,,,Ambiano,First target choice,First choice transparent,1
1123,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1449.3,86958,1495.8,89748,46.5,Ambiano,Trial ,2,2
1124,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1464.15,87849,,,,Ambiano,Inspection behind screen,Inspection behind transparent,2
1125,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1472.45,88347,,,,Ambiano,First target choice,First choice transparent,2
1126,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1568.1,94086,1617.483333,97049,49.38333333,Ambiano,Trial ,3,3
1127,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1581.383333,94883,,,,Ambiano,First look,First look transparent,3
1128,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1581.383333,94883,1581.5,94890,0.116666667,Ambiano,Looking target,Duration looking transparent,3
1129,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1674.6,100476,1718.45,103107,43.85,Ambiano,Trial ,4,4
1130,Goggle_MaP_Ambiano_2022-01-14 11-58-27,1692.05,101523,,,,Ambiano,Inspection behind screen,Inspection behind transparent,4
